SDSS_objID,redshift,M_r,M_r_err,gr,gr_err,logab,fracDeV,red
587736619324277017,0.0727,-21.65,0.01,0.483,0.021,0.023,0.43,0
587736586049683595,0.0772,-21.90,0.04,0.426,0.490,0.038,0.06,0
587731887352185007,0.0773,-21.27,0.01,0.409,0.017,0.131,0.10,0
587734948053647563,0.0510,-20.32,0.01,0.522,0.020,0.122,0.00,0
588010359078715539,0.0728,-21.77,0.01,0.536,0.018,0.027,0.09,0
588010135730389083,0.0365,-20.64,0.01,0.581,0.021,0.099,0.27,0
587728879266496616,0.0320,-20.73,0.00,0.537,0.015,0.120,0.00,0
587732135914700943,0.0631,-21.01,0.01,0.454,0.019,0.075,0.00,0
587736897965064479,0.0319,-20.37,0.00,0.550,0.016,0.182,0.03,0
587730818434138247,0.0799,-22.21,0.01,0.619,0.017,0.193,0.26,0
587725074456772829,0.0474,-21.44,0.00,0.527,0.015,0.050,0.05,0
587727214422982975,0.0579,-21.61,0.01,0.633,0.018,0.163,0.20,0
587741532247294080,0.0312,-20.21,0.01,0.479,0.017,0.127,0.17,0
587725550658912468,0.0332,-20.75,0.01,0.634,0.018,0.099,0.17,0
587742012732801177,0.0679,-21.45,0.01,0.566,0.019,0.054,0.00,0
587733605327634586,0.0523,-20.95,0.01,0.551,0.018,0.075,0.00,0
588010137341722823,0.0752,-21.56,0.01,0.438,0.018,0.089,0.20,0
587731187798835496,0.0500,-20.39,0.01,0.464,0.025,0.051,0.12,0
587732771571302657,0.0436,-21.28,0.00,0.600,0.015,0.141,0.00,0
588848899891069247,0.0519,-21.48,0.01,0.609,0.017,0.025,0.41,0
587736586571874437,0.0577,-20.79,0.01,0.439,0.019,0.076,0.24,0
587738568164704481,0.0598,-21.36,0.01,0.621,0.020,0.061,0.08,0
587736753007165650,0.0468,-20.83,0.01,0.511,0.017,0.140,0.18,0
587736542024499452,0.0483,-20.77,0.00,0.462,0.016,0.033,0.00,0
587727220861239499,0.0773,-22.12,0.01,0.628,0.023,0.180,0.50,0
587734948596744247,0.0317,-20.41,0.01,0.610,0.017,0.189,0.18,0
587739407862071383,0.0360,-21.53,0.00,0.584,0.016,0.088,0.28,0
587736813131792577,0.0634,-20.69,0.01,0.357,0.020,0.199,0.11,0
588011102644404341,0.0431,-21.35,0.00,0.589,0.016,0.096,0.47,0
587742773477376122,0.0847,-21.70,0.01,0.576,0.022,0.159,0.00,0
587732135386808416,0.0441,-21.22,0.01,0.562,0.017,0.105,0.17,0
587732484352376963,0.0425,-21.13,0.00,0.511,0.016,0.175,0.10,0
587735696444424339,0.0552,-20.90,0.01,0.329,0.017,0.070,0.31,0
587739720841363536,0.0438,-20.43,0.01,0.542,0.018,0.021,0.00,0
587722983911326116,0.0496,-20.59,0.01,0.467,0.021,0.043,0.02,0
588297865256698005,0.0404,-20.79,0.00,0.458,0.016,0.048,0.05,0
587722953840984474,0.0454,-21.01,0.01,0.501,0.016,0.190,0.07,0
587733604264837237,0.0600,-21.64,0.00,0.662,0.016,0.125,0.37,0
587739809946337420,0.0735,-21.24,0.02,0.441,0.032,0.146,0.03,0
587741707803164768,0.0538,-20.89,0.01,0.560,0.017,0.134,0.22,0
587726878884167883,0.0794,-21.88,0.01,0.597,0.021,0.156,0.00,0
587732052708950239,0.0410,-20.70,0.01,0.569,0.017,0.102,0.27,0
587730845813376023,0.0730,-20.84,0.01,0.382,0.026,0.023,0.00,0
587728679543308481,0.0641,-20.43,0.01,0.371,0.020,0.041,0.00,0
587741602567422164,0.0689,-22.39,0.01,0.518,0.017,0.008,0.28,0
587726101491286310,0.0803,-21.69,0.01,0.454,0.020,0.091,0.07,0
587738410864869507,0.0815,-21.08,0.01,0.607,0.020,0.030,0.04,0
587741490359959721,0.0826,-21.61,0.01,0.627,0.019,0.140,0.50,0
588017604674977994,0.0441,-21.09,0.01,0.492,0.017,0.098,0.10,0
587739706335035506,0.0701,-21.65,0.01,0.822,0.018,0.088,0.45,1
587733399184867443,0.0319,-21.52,0.00,0.607,0.015,0.046,0.20,0
587727866182369393,0.0608,-22.01,0.00,0.622,0.015,0.197,0.17,0
587741709396017910,0.0456,-20.19,0.01,0.330,0.019,0.025,0.07,0
587724650336157908,0.0831,-20.91,0.01,0.716,0.026,0.110,0.19,1
587725470134960268,0.0822,-22.33,0.01,0.599,0.021,0.168,0.24,0
587731185131323611,0.0827,-20.32,0.02,0.433,0.034,0.065,0.00,0
587741533304651822,0.0553,-21.28,0.01,0.859,0.024,0.088,0.46,1
587736524298060144,0.0791,-20.46,0.02,0.509,0.029,0.025,0.00,0
587728880870228124,0.0757,-22.33,0.01,0.660,0.017,0.130,0.25,0
587727213885980752,0.0842,-22.53,0.01,0.678,0.020,0.117,0.48,0
588017603628302541,0.0523,-21.41,0.01,0.508,0.017,0.034,0.26,0
587737809571676323,0.0414,-21.04,0.00,0.556,0.016,0.196,0.20,0
587736751930081432,0.0486,-20.90,0.01,0.532,0.017,0.060,0.00,0
587741709956808816,0.0330,-20.70,0.00,0.527,0.016,0.140,0.35,0
587738570848731301,0.0697,-20.72,0.02,0.534,0.030,0.103,0.13,0
587741829657788605,0.0477,-21.09,0.01,0.505,0.024,0.103,0.49,0
587738411395449056,0.0455,-20.31,0.01,0.486,0.019,0.150,0.06,0
588297863646871632,0.0474,-20.41,0.01,0.408,0.023,0.075,0.04,0
587738575143436435,0.0795,-20.77,0.01,0.448,0.020,0.172,0.09,0
587732152029479114,0.0694,-21.38,0.01,0.539,0.016,0.158,0.03,0
587724197746704505,0.0443,-20.58,0.01,0.589,0.018,0.115,0.46,0
587734863222931569,0.0552,-21.00,0.01,0.533,0.016,0.027,0.00,0
588848900977721477,0.0658,-22.69,0.00,0.750,0.015,0.149,0.35,1
588017625609666709,0.0823,-20.60,0.01,0.445,0.025,0.154,0.02,0
587730815748669598,0.0651,-21.94,0.01,0.616,0.020,0.117,0.15,0
587722982826573968,0.0696,-20.90,0.07,0.605,0.133,0.071,0.23,0
587727179005755543,0.0580,-20.18,0.02,0.417,0.029,0.046,0.19,0
587729226610049184,0.0488,-21.06,0.01,0.555,0.018,0.080,0.14,0
587741420563988788,0.0324,-20.73,0.01,0.343,0.021,0.170,0.14,0
587734622175559799,0.0823,-21.90,0.01,0.588,0.017,0.146,0.16,0
587738570324246660,0.0518,-21.71,0.00,0.577,0.015,0.152,0.43,0
588013384354693211,0.0635,-21.12,0.01,0.641,0.017,0.077,0.00,0
587726014004854879,0.0832,-21.43,0.63,0.533,0.846,0.198,0.00,0
587738575144747179,0.0754,-20.92,0.01,0.437,0.020,0.081,0.00,0
587732470381871437,0.0767,-21.39,0.01,0.580,0.023,0.026,0.01,0
588017721723650168,0.0629,-21.03,0.01,0.518,0.022,0.121,0.19,0
587732579383705737,0.0848,-21.72,0.01,0.579,0.019,0.042,0.43,0
587735743697191084,0.0757,-21.72,0.01,0.452,0.017,0.069,0.31,0
587736975810560203,0.0705,-21.14,0.04,0.538,0.047,0.141,0.00,0
588017704529625156,0.0427,-21.25,0.01,0.558,0.018,0.063,0.18,0
587726031711568016,0.0785,-21.20,0.03,0.513,0.043,0.113,0.15,0
587737809569054959,0.0596,-21.10,0.01,0.629,0.019,0.145,0.00,0
587739381524201634,0.0606,-22.10,0.00,0.640,0.016,0.178,0.26,0
588007006335598741,0.0741,-21.40,0.01,0.606,0.020,0.168,0.04,0
587724240156426376,0.0416,-20.54,0.01,0.483,0.020,0.008,0.08,0
587726016146571425,0.0739,-22.38,0.01,0.528,0.018,0.144,0.21,0
588017114520092839,0.0618,-21.39,0.01,0.607,0.019,0.105,0.08,0
587729751669014783,0.0459,-20.40,0.01,0.514,0.018,0.063,0.02,0
587736940372820075,0.0582,-21.22,0.00,0.622,0.016,0.135,0.25,0
587729386620977345,0.0344,-20.76,0.00,0.545,0.016,0.071,0.04,0
587732701252878476,0.0325,-20.44,0.01,0.540,0.017,0.037,0.06,0
587731512610324707,0.0453,-21.95,0.00,0.567,0.015,0.073,0.19,0
587727179541905519,0.0336,-21.00,0.01,0.575,0.017,0.148,0.00,0
587735348576780298,0.0463,-21.51,0.00,0.601,0.016,0.063,0.08,0
587735665856086198,0.0547,-20.72,0.09,0.909,0.157,0.179,0.00,1
588018055131890217,0.0562,-20.77,0.01,0.487,0.020,0.053,0.00,0
587736524300419305,0.0499,-20.94,0.01,0.576,0.016,0.034,0.22,0
587736783071019156,0.0316,-22.09,0.00,0.553,0.014,0.193,0.03,0
588007004160590101,0.0482,-21.17,0.01,0.566,0.020,0.155,0.11,0
587741488761143407,0.0470,-20.36,0.01,0.510,0.021,0.066,0.15,0
587731681195327541,0.0513,-21.16,0.01,0.510,0.017,0.040,0.11,0
587735431226261616,0.0487,-21.78,0.00,0.670,0.015,0.032,0.32,1
587727179536203892,0.0493,-21.39,0.01,0.536,0.017,0.135,0.00,0
587735666381357219,0.0453,-20.85,0.01,0.636,0.016,0.022,0.00,0
587733081351651515,0.0768,-21.04,0.01,0.434,0.021,0.141,0.46,0
587741391573024908,0.0448,-20.70,0.01,0.528,0.017,0.133,0.03,0
587741815710941296,0.0387,-21.70,0.00,0.631,0.015,0.136,0.37,0
588016879899967707,0.0312,-20.18,0.01,0.526,0.018,0.172,0.01,0
587722983910211819,0.0506,-20.87,0.01,0.461,0.019,0.097,0.00,0
588016878285226540,0.0528,-20.77,0.01,0.474,0.024,0.077,0.09,0
587738372746903756,0.0843,-21.39,0.01,0.587,0.024,0.075,0.49,0
587735349646983284,0.0767,-21.62,0.01,0.539,0.017,0.051,0.41,0
587734892749193282,0.0678,-21.40,0.02,0.502,0.027,0.039,0.00,0
587732771035480329,0.0593,-21.49,0.01,0.462,0.020,0.049,0.00,0
587731868552265870,0.0664,-21.14,0.01,0.377,0.017,0.196,0.23,0
587739406258405510,0.0687,-21.14,0.01,0.564,0.018,0.192,0.21,0
587739827666288770,0.0755,-21.36,0.01,0.473,0.021,0.128,0.45,0
587733080808751190,0.0488,-21.67,0.01,0.626,0.016,0.139,0.29,0
587729387141791957,0.0742,-20.54,0.02,0.446,0.030,0.027,0.09,0
587728679003881565,0.0416,-20.30,0.01,0.509,0.017,0.050,0.00,0
587736809374941265,0.0598,-20.28,0.08,0.574,0.167,0.068,0.09,0
587726015089868893,0.0381,-20.68,0.01,0.691,0.018,0.136,0.40,1
587739302606602316,0.0323,-20.53,0.00,0.520,0.016,0.127,0.15,0
587738066188370152,0.0717,-21.75,0.01,0.690,0.020,0.197,0.24,1
587739407322775573,0.0393,-21.04,0.01,0.528,0.016,0.055,0.46,0
587739379914178683,0.0762,-22.01,0.01,0.515,0.018,0.014,0.00,0
588013382747488391,0.0560,-21.63,0.01,0.551,0.017,0.003,0.12,0
587728308022542495,0.0458,-21.97,0.00,0.624,0.015,0.026,0.34,0
587726033320870024,0.0684,-21.04,0.01,0.437,0.021,0.123,0.00,0
587733411516579955,0.0659,-20.18,0.01,0.417,0.025,0.186,0.20,0
587741392370598098,0.0562,-21.43,0.01,0.607,0.022,0.117,0.10,0
587739809948434563,0.0753,-21.66,0.01,0.629,0.017,0.128,0.22,0
588023239672529072,0.0714,-21.84,0.01,0.469,0.019,0.055,0.31,0
588015508744110215,0.0558,-20.34,0.01,0.427,0.022,0.083,0.16,0
587736586042409151,0.0659,-21.41,0.00,0.478,0.015,0.077,0.20,0
587730021716197554,0.0799,-21.43,0.01,0.594,0.020,0.159,0.00,0
587732578303672498,0.0849,-21.06,0.01,0.683,0.022,0.148,0.48,1
588017625622249660,0.0618,-21.65,0.01,0.605,0.018,0.198,0.15,0
587734305954005277,0.0587,-20.82,0.05,0.416,0.056,0.021,0.38,0
588017705078096019,0.0685,-21.30,0.01,0.500,0.017,0.034,0.00,0
587735489207992587,0.0686,-20.74,0.01,0.447,0.020,0.044,0.18,0
587732772114530444,0.0359,-20.56,0.00,0.467,0.016,0.096,0.01,0
587742062679752871,0.0346,-20.56,0.00,0.455,0.016,0.053,0.03,0
587731187806109865,0.0710,-21.51,0.01,0.465,0.020,0.071,0.06,0
587725491598917859,0.0544,-21.25,0.01,0.553,0.017,0.122,0.14,0
587739153351901824,0.0501,-20.84,0.01,0.565,0.017,0.118,0.48,0
588017116662399141,0.0637,-21.59,0.00,0.544,0.015,0.048,0.09,0
587727227308802164,0.0439,-20.74,0.01,0.573,0.016,0.086,0.31,0
587739707957772714,0.0368,-20.85,0.00,0.472,0.016,0.105,0.28,0
587729227688444057,0.0434,-20.81,0.00,0.603,0.017,0.086,0.02,0
588016891177009326,0.0540,-21.18,0.01,0.557,0.017,0.195,0.38,0
587726102564241633,0.0781,-21.71,0.01,0.572,0.018,0.032,0.08,0
587735349114110100,0.0728,-22.36,0.01,0.634,0.017,0.059,0.40,0
587733424943792197,0.0409,-21.42,0.00,0.613,0.016,0.186,0.04,0
587739504477929608,0.0651,-21.78,0.00,0.530,0.016,0.078,0.13,0
587726014541201612,0.0823,-22.26,0.01,0.586,0.017,0.037,0.26,0
588017625627557955,0.0545,-20.20,0.01,0.486,0.025,0.167,0.11,0
587736542550884450,0.0387,-20.82,0.01,0.546,0.017,0.049,0.01,0
587722982810517623,0.0688,-22.00,0.00,0.553,0.016,0.064,0.00,0
587729387678335085,0.0676,-20.85,0.01,0.503,0.023,0.128,0.05,0
588011218063851580,0.0397,-21.65,0.01,0.530,0.020,0.079,0.21,0
587727865647137061,0.0788,-21.63,0.01,0.552,0.016,0.052,0.07,0
587739609700171897,0.0561,-20.72,0.01,0.453,0.019,0.070,0.02,0
587741390496202911,0.0365,-21.34,0.01,0.732,0.017,0.109,0.00,1
588018253751517357,0.0702,-21.59,0.01,0.577,0.019,0.198,0.39,0
587732470923657408,0.0847,-21.88,0.01,0.536,0.020,0.069,0.03,0
587727179536597057,0.0488,-21.05,0.01,0.515,0.016,0.191,0.00,0
588017111290150956,0.0621,-21.80,0.00,0.522,0.015,0.093,0.24,0
588016879367160008,0.0792,-21.16,0.01,0.600,0.027,0.062,0.49,0
588848900972675253,0.0347,-21.22,0.01,0.509,0.017,0.123,0.06,0
587729387142316191,0.0599,-20.43,0.01,0.480,0.023,0.072,0.00,0
587733440517898614,0.0573,-21.79,0.00,0.639,0.016,0.158,0.31,0
587739407856763031,0.0738,-21.11,0.01,0.569,0.022,0.189,0.01,0
587725818568900843,0.0630,-20.49,0.01,0.483,0.019,0.068,0.00,0
587738067801538848,0.0662,-21.77,0.00,0.563,0.016,0.116,0.25,0
587722983355908308,0.0809,-21.30,0.01,0.568,0.019,0.160,0.35,0
587739811557867692,0.0634,-21.23,0.01,0.512,0.018,0.108,0.35,0
587722983349747835,0.0605,-21.77,0.01,0.569,0.019,0.065,0.22,0
587739708480946335,0.0359,-20.81,0.00,0.553,0.015,0.176,0.11,0
587725041174708457,0.0848,-21.24,0.02,0.533,0.028,0.014,0.46,0
587735666913771681,0.0735,-22.20,0.00,0.626,0.016,0.040,0.27,0
587729226609459301,0.0485,-20.98,0.01,0.606,0.017,0.150,0.44,0
587729773680263347,0.0384,-20.41,0.01,0.501,0.016,0.062,0.00,0
587735696441016394,0.0732,-21.84,0.01,0.599,0.017,0.097,0.40,0
587742775089561797,0.0821,-22.16,0.01,0.448,0.018,0.191,0.14,0
587734303805210835,0.0498,-21.39,0.00,0.689,0.016,0.121,0.05,1
588007005269065857,0.0600,-22.07,0.00,0.693,0.025,0.161,0.43,1
587733440507478131,0.0749,-20.67,0.01,0.497,0.022,0.163,0.00,0
588017991230947396,0.0652,-21.37,0.01,0.540,0.019,0.200,0.00,0
587731514222510237,0.0404,-21.14,0.00,0.447,0.015,0.007,0.13,0
587736753540235524,0.0661,-21.37,0.01,0.529,0.018,0.040,0.32,0
588015509810446476,0.0431,-20.68,0.01,0.552,0.017,0.126,0.11,0
588018090006675489,0.0566,-20.63,0.01,0.361,0.021,0.136,0.45,0
587731512611700944,0.0422,-20.20,0.01,0.433,0.023,0.154,0.11,0
587738948831019222,0.0745,-21.42,0.01,0.444,0.017,0.035,0.14,0
587732581516705974,0.0656,-20.79,0.01,0.505,0.020,0.036,0.02,0
587727225696157828,0.0770,-22.33,0.01,0.605,0.016,0.082,0.43,0
587731869088088277,0.0467,-21.88,0.00,0.678,0.016,0.195,0.44,1
587731185115988249,0.0846,-21.26,0.01,0.552,0.023,0.076,0.23,0
587736915149521220,0.0741,-20.76,0.01,0.512,0.022,0.098,0.03,0
587732771579953202,0.0686,-21.36,0.06,0.523,0.066,0.058,0.15,0
587742773477572691,0.0748,-22.07,0.01,0.616,0.018,0.059,0.06,0
588007005230072068,0.0623,-20.98,0.02,0.498,0.030,0.151,0.01,0
588017721178325144,0.0522,-21.94,0.01,0.611,0.016,0.056,0.48,0
587733081346998414,0.0464,-21.86,0.00,0.666,0.015,0.197,0.37,0
588017702940246182,0.0597,-22.18,0.00,0.581,0.015,0.043,0.43,0
587739720846606364,0.0617,-22.05,0.04,0.656,0.179,0.161,0.30,0
587736585514385803,0.0561,-20.97,0.01,0.542,0.018,0.177,0.00,0
588007004160065687,0.0749,-21.34,0.01,0.558,0.020,0.177,0.12,0
587722983901954064,0.0533,-21.30,0.00,0.477,0.019,0.111,0.00,0
587736619320934651,0.0661,-20.19,0.01,0.351,0.025,0.082,0.00,0
588015508749090981,0.0487,-21.08,0.01,0.542,0.017,0.068,0.10,0
587725994113958142,0.0417,-20.72,0.00,0.586,0.017,0.157,0.00,0
587728679006961762,0.0659,-22.18,0.00,0.525,0.015,0.062,0.00,0
587732590107754664,0.0467,-21.85,0.00,0.658,0.015,0.135,0.29,0
587738574609383597,0.0793,-21.56,0.01,0.597,0.018,0.136,0.08,0
587725470673404001,0.0491,-21.86,0.00,0.565,0.016,0.083,0.00,0
587739706866270345,0.0726,-21.37,0.01,0.511,0.017,0.142,0.45,0
587732578832154938,0.0608,-21.07,0.01,0.537,0.018,0.095,0.00,0
587739647274254477,0.0514,-21.33,0.01,0.558,0.017,0.153,0.09,0
587734304881705135,0.0580,-21.02,0.01,0.567,0.021,0.145,0.17,0
588016891710799912,0.0414,-21.60,0.00,0.538,0.016,0.040,0.13,0
587741600416727096,0.0710,-21.93,0.01,0.571,0.018,0.173,0.30,0
588017604682645605,0.0692,-21.64,0.00,0.650,0.016,0.121,0.45,0
587735240644559132,0.0601,-20.36,0.01,0.608,0.019,0.132,0.26,0
587735663163867299,0.0748,-21.47,0.01,0.484,0.019,0.051,0.01,0
587726015078989995,0.0568,-21.29,0.01,0.555,0.017,0.048,0.00,0
587733608547811542,0.0742,-21.37,0.01,0.736,0.021,0.182,0.30,1
587738570318938258,0.0637,-21.13,0.01,0.591,0.020,0.041,0.19,0
587741386737385943,0.0671,-21.49,0.01,0.613,0.017,0.036,0.35,0
587735696990208135,0.0451,-21.43,0.00,0.679,0.015,0.043,0.47,1
587727227300348065,0.0761,-21.37,0.01,0.548,0.022,0.191,0.38,0
587722984432402632,0.0481,-21.49,0.00,0.539,0.015,0.033,0.07,0
587725471208767687,0.0813,-20.94,0.01,0.619,0.029,0.133,0.04,0
587729229300039765,0.0659,-21.72,0.01,0.607,0.018,0.018,0.27,0
588015507656015952,0.0575,-22.30,0.00,0.577,0.015,0.174,0.35,0
587739827126337753,0.0535,-20.34,0.01,0.320,0.023,0.173,0.37,0
588010880378732692,0.0556,-21.69,0.00,0.590,0.015,0.144,0.11,0
587733432462148248,0.0518,-20.99,0.01,0.424,0.018,0.173,0.00,0
588011124653293646,0.0341,-21.29,0.00,0.545,0.015,0.021,0.09,0
587735661007470638,0.0417,-21.99,0.03,0.634,0.046,0.090,0.15,0
588017979429159036,0.0372,-21.09,0.01,0.680,0.023,0.186,0.42,1
587732134306250905,0.0415,-20.51,0.01,0.467,0.017,0.171,0.00,0
587741532254240845,0.0679,-20.32,0.02,0.456,0.025,0.087,0.00,0
587733398098804883,0.0639,-22.08,0.01,0.585,0.017,0.154,0.00,0
587741815178133683,0.0701,-21.06,0.02,0.600,0.025,0.147,0.22,0
587738410861658321,0.0631,-21.53,0.01,0.643,0.017,0.032,0.03,0
587732582052724906,0.0450,-20.87,0.00,0.539,0.016,0.058,0.46,0
587725503948718405,0.0626,-21.14,0.01,0.504,0.018,0.118,0.01,0
587735241176252650,0.0743,-22.18,0.00,0.635,0.016,0.065,0.41,0
587724233180643460,0.0351,-20.58,0.01,0.552,0.016,0.100,0.10,0
587736585508094159,0.0735,-21.44,0.02,0.439,0.031,0.094,0.29,0
588017702924845166,0.0638,-21.34,0.01,0.498,0.016,0.120,0.13,0
587725818034978945,0.0745,-21.55,0.01,0.592,0.018,0.193,0.38,0
588017979423260767,0.0733,-20.49,0.02,0.419,0.030,0.184,0.00,0
587733081348374698,0.0514,-20.89,0.01,0.593,0.017,0.107,0.00,0
588013383263518988,0.0786,-20.80,0.01,0.528,0.020,0.028,0.10,0
587734691964256452,0.0797,-21.58,0.01,0.588,0.022,0.098,0.12,0
588010358007267550,0.0397,-20.78,0.00,0.619,0.017,0.051,0.03,0
588011124916617325,0.0453,-20.74,0.01,0.404,0.018,0.015,0.15,0
587726878346641619,0.0818,-22.63,0.01,0.574,0.021,0.195,0.36,0
587732135920074858,0.0574,-20.82,0.01,0.529,0.020,0.157,0.00,0
587736584435663080,0.0618,-20.49,0.01,0.485,0.021,0.046,0.23,0
587736897964540164,0.0458,-21.70,0.00,0.608,0.016,0.006,0.25,0
587725551214461071,0.0790,-21.55,0.01,0.680,0.020,0.148,0.19,1
588017702954926448,0.0706,-21.70,0.01,0.611,0.018,0.056,0.00,0
587735348035584047,0.0384,-21.12,0.00,0.523,0.015,0.070,0.23,0
587727222483386469,0.0371,-21.13,0.01,0.587,0.017,0.114,0.38,0
588010359608967351,0.0694,-22.15,0.00,0.527,0.016,0.055,0.29,0
587735662618935475,0.0422,-20.59,0.01,0.578,0.018,0.053,0.21,0
587741534402445404,0.0604,-22.20,0.00,0.632,0.015,0.149,0.38,0
587735490821161179,0.0741,-21.31,0.01,0.532,0.017,0.112,0.00,0
587732483283943528,0.0587,-20.73,0.01,0.321,0.018,0.017,0.42,0
587729774758002868,0.0534,-21.45,0.01,0.503,0.022,0.196,0.06,0
588017627235025042,0.0550,-20.64,0.01,0.416,0.020,0.084,0.00,0
587732769984151723,0.0722,-21.66,0.01,0.520,0.019,0.022,0.08,0
587729158448152901,0.0419,-21.18,0.01,0.617,0.018,0.189,0.10,0
588017979454259567,0.0614,-21.90,0.01,0.504,0.017,0.137,0.01,0
587732135919812714,0.0467,-20.74,0.01,0.554,0.017,0.031,0.33,0
587739607565336699,0.0365,-20.30,0.01,0.508,0.020,0.033,0.00,0
588017722260586528,0.0359,-21.38,0.00,0.494,0.015,0.022,0.10,0
588017705086877706,0.0804,-22.34,0.01,0.458,0.021,0.036,0.41,0
588018254828273916,0.0570,-20.78,0.01,0.494,0.018,0.024,0.00,0
587732153092800872,0.0770,-21.60,0.01,0.367,0.020,0.026,0.12,0
587722982298616131,0.0369,-20.72,0.01,0.596,0.019,0.117,0.00,0
587738573531709560,0.0789,-20.61,0.01,0.575,0.023,0.168,0.00,0
588015508196032685,0.0844,-20.41,0.02,0.383,0.034,0.029,0.10,0
588017702385418324,0.0539,-21.17,0.01,0.598,0.018,0.156,0.13,0
587726879949586722,0.0491,-21.90,0.01,0.572,0.017,0.192,0.06,0
588015510343385206,0.0807,-22.38,0.01,0.632,0.018,0.079,0.22,0
588010359088152771,0.0638,-21.33,0.01,0.605,0.018,0.072,0.29,0
587733441045922035,0.0726,-20.23,0.01,0.380,0.024,0.179,0.16,0
587741490369265743,0.0837,-20.77,0.01,0.255,0.019,0.143,0.09,0
587728880340238516,0.0497,-20.64,0.01,0.517,0.021,0.025,0.00,0
587731869631971438,0.0709,-20.88,0.01,0.405,0.024,0.063,0.07,0
588017979980644449,0.0658,-20.79,0.01,0.529,0.018,0.105,0.02,0
587729386061234378,0.0613,-21.33,0.01,0.485,0.020,0.199,0.00,0
587733397568487622,0.0776,-21.13,0.01,0.393,0.020,0.058,0.01,0
587735430688473238,0.0413,-20.33,0.01,0.481,0.016,0.149,0.00,0
587725818566082775,0.0325,-20.44,0.00,0.416,0.015,0.125,0.13,0
587741491442548894,0.0361,-20.91,0.01,0.470,0.016,0.128,0.19,0
587739648347078797,0.0526,-21.57,0.00,0.462,0.016,0.070,0.10,0
588297863641694384,0.0659,-21.27,0.01,0.536,0.018,0.163,0.14,0
587729752749441271,0.0449,-21.56,0.01,0.622,0.016,0.092,0.27,0
587736619331420730,0.0824,-22.66,0.00,0.620,0.016,0.109,0.32,0
588017704026308790,0.0455,-20.68,0.00,0.424,0.016,0.143,0.00,0
588013382747488376,0.0556,-21.75,0.00,0.535,0.015,0.140,0.16,0
587741600964411477,0.0335,-20.69,0.00,0.507,0.015,0.024,0.22,0
587731501333348521,0.0591,-20.98,0.01,0.484,0.016,0.074,0.01,0
587736941995360581,0.0366,-21.49,0.01,0.515,0.016,0.185,0.10,0
587728309104803983,0.0475,-21.66,0.01,0.530,0.017,0.134,0.34,0
588010360155275520,0.0817,-22.01,0.01,0.599,0.017,0.076,0.39,0
587732578296398167,0.0614,-21.48,0.01,0.682,0.016,0.163,0.45,1
588017110216147076,0.0641,-21.45,0.01,0.496,0.019,0.069,0.08,0
588017730842919015,0.0530,-21.29,0.01,0.626,0.017,0.051,0.03,0
587739158186361096,0.0474,-20.91,0.01,0.480,0.018,0.036,0.00,0
587741819989590231,0.0715,-21.64,0.01,0.557,0.017,0.050,0.10,0
587733441588494683,0.0736,-20.76,0.01,0.581,0.022,0.163,0.28,0
588016879904948440,0.0660,-21.55,0.01,0.528,0.017,0.138,0.29,0
587730816828702950,0.0652,-21.37,0.01,0.532,0.020,0.071,0.00,0
588848900991156408,0.0824,-21.23,0.01,0.493,0.019,0.141,0.00,0
587725775603826784,0.0845,-21.93,0.01,0.579,0.020,0.090,0.26,0
587739114702307349,0.0383,-20.56,0.01,0.306,0.018,0.036,0.08,0
588017948819128427,0.0628,-20.93,0.01,0.518,0.023,0.053,0.00,0
587739303679557648,0.0452,-20.20,0.06,0.403,0.107,0.200,0.00,0
587741420567265379,0.0379,-20.18,0.01,0.420,0.017,0.084,0.00,0
587739115782865126,0.0757,-21.64,0.01,0.560,0.017,0.159,0.24,0
587733441588756853,0.0304,-20.36,0.00,0.547,0.016,0.162,0.07,0
587739811032924524,0.0719,-21.97,0.00,0.635,0.016,0.097,0.47,0
587733080815304795,0.0824,-21.82,0.01,0.615,0.019,0.027,0.14,0
587728679540555914,0.0566,-21.47,0.00,0.575,0.016,0.058,0.26,0
587729409690829179,0.0622,-21.48,0.06,0.627,0.063,0.051,0.44,0
588013384335950093,0.0772,-21.61,0.01,0.562,0.019,0.146,0.36,0
587726016153911443,0.0433,-21.02,0.01,0.490,0.016,0.089,0.00,0
587735696449011832,0.0400,-22.06,0.01,0.683,0.017,0.161,0.45,1
587729652348354658,0.0773,-21.61,0.00,0.359,0.016,0.066,0.28,0
587738410327801941,0.0314,-20.98,0.00,0.664,0.015,0.050,0.11,1
588017626157154443,0.0610,-21.59,0.01,0.593,0.017,0.082,0.07,0
587735430152126586,0.0390,-20.80,0.01,0.382,0.019,0.122,0.12,0
587736540938109046,0.0422,-21.54,0.00,0.625,0.016,0.030,0.30,0
587731512071684179,0.0577,-20.46,0.01,0.317,0.019,0.049,0.16,0
588017565488447550,0.0651,-21.49,0.01,0.602,0.018,0.171,0.03,0
587733081341886574,0.0789,-21.63,0.01,0.619,0.019,0.164,0.13,0
587732483822583838,0.0633,-21.32,0.01,0.521,0.016,0.121,0.32,0
587726032786358393,0.0776,-21.73,0.01,0.527,0.017,0.094,0.24,0
588017978873741491,0.0507,-21.23,0.01,0.501,0.016,0.048,0.49,0
587742062124663053,0.0596,-20.18,0.02,0.428,0.033,0.175,0.09,0
